frequency,fdate,Model,WXID
3,2019/5,P2419Hb,758078
4,2019/6,SE2416Hc,766195
5,2019/6,P2419Hb,766209
2,2019/8,U2518Dt,780113
3,2019/8,U2518Dt,780117
3,2019/8,U2518Dt,780142
7,2019/8,P2419Hb,782882
3,2019/8,E2418HNb,785129
3,2019/8,U2518Dt,785247
3,2019/9,U2412Mc,787987
3,2019/9,E2418HNb,790838
3,2019/9,U2518Dt,790852
2,2019/2,P2418HTt,724604
2,2019/1,U2518Dt,727194
1,2019/1,SE2216Hf,732117
3,2019/2,U2518Dt,734707
2,2019/3,UP3216Qt,739580
4,2019/3,SE2416Hc,739605
2,2019/3,P2416Db,739630
2,2019/7,P2416Db,739630
5,2019/3,U2518Dt,739644
4,2019/3,SE2717Hc,739655
2,2019/3,SE2416Hc,742681
4,2019/4,P2419Hb,745396
2,2019/4,E2418HNb,750794
3,2019/5,E2418HNb,752755
5,2019/5,SE2416HMc,757360
3,2019/6,U2518Dt,762976
5,2019/6,SE2416HMc,763069
7,2019/7,P2419Hb,768735
2,2019/7,E2418HNb,770889
3,2019/7,P2419Hb,770939
3,2019/7,U2518Dt,773697
2,2019/7,U2518Dt,776423
5,2019/9,U2718Qb,791606
4,2019/9,U2718Qb,791620
3,2019/9,U2417Ht,791631
4,2019/9,U2417Ht,791670
2,2019/2,U2417Ht,664015
1,2019/1,U2417Ht,669402
1,2019/1,U2417Ht,674686
2,2019/4,U2417Ht,687518
2,2019/4,U2414Hb,700111
3,2019/2,U2417Ht,704809
3,2019/1,E2216HVf,725783
4,2019/1,U2417Ht,725826
2,2019/1,U2417Ht,725840
2,2019/9,U2417Ht,725840
5,2019/1,U2718Qb,725908
1,2019/1,U2718Qb,728541
1,2019/4,U2718Qb,728541
4,2019/1,U2417Ht,728580
2,2019/1,P2217Hb,728591
1,2019/1,U2417Ht,728634
2,2019/2,U2417Ht,728634
2,2019/1,U2417Ht,731256
6,2019/1,U2417Ht,731349
5,2019/2,U2417Ht,734114
4,2019/2,E2216HVf,734207
4,2019/2,U2417Ht,736472
6,2019/2,U2417Ht,736586
2,2019/2,U2414Hb,736611
3,2019/6,U2414Hb,736611
2,2019/3,U2417Ht,738751
4,2019/3,U2718Qb,738837
2,2019/3,U2417Ht,741752
1,2019/4,U2419HSt,741777
1,2019/3,U2419HSt,741777
4,2019/3,U2417Ht,741802
3,2019/4,U2417Ht,741820
1,2019/3,U2417Ht,741820
3,2019/3,U2718Qb,741845
2,2019/3,U2417Ht,744224
1,2019/4,U2417Ht,744224
2,2019/4,S2719DGFc,746789
2,2019/4,AW3418HWb,746925
2,2019/4,U2718Qb,748997
3,2019/4,U2718Qb,749090
5,2019/4,U2417Ht,749179
2,2019/8,SE2218HV,780024
2,2019/8,SE2218HV,780031
2,2019/8,S2716DGb,780138
4,2019/8,SE2218HV,782839
3,2019/8,SE2218HV,785104
2,2019/8,SE2218HV,785111
2,2019/8,SE2218HV,785154
3,2019/8,SE2218HV,785222
3,2019/9,SE2218HV,788069
2,2019/9,SE2218HV,790784
2,2019/1,SE2218HV,727144
2,2019/1,SE2218HV,727155
2,2019/1,S2419HMt,727212
3,2019/2,SE2218HV,734764
2,2019/3,SE2218HV,737065
1,2019/3,S2716DGb,737104
2,2019/8,S2716DGb,737104
2,2019/3,SE2218HV,737129
3,2019/3,SE2218HV,739512
2,2019/3,SE2218HV,742527
2,2019/3,SE2218HV,742570
3,2019/3,SE2218HV,742638
3,2019/3,SE2218HV,742656
3,2019/4,S2719DCt,745328
4,2019/4,SE2218HV,745378
2,2019/4,SE2218HV,748011
2,2019/4,SE2218HV,750726
4,2019/8,E2216Hf,780688
3,2019/5,E2216Hf,755350
2,2019/4,SE2218HV,750819
4,2019/5,SE2218HV,754806
4,2019/5,SE2218HV,754820
4,2019/5,SE2218HV,754895
3,2019/9,AW2518Hb,786234
2,2019/5,SE2218HV,757435
3,2019/6,SE2218HV,760304
5,2019/6,SE2218HV,760329
2,2019/8,AW2518Hb,777851
3,2019/6,SE2218HV,765941
2,2019/7,SE2218HV,768660
4,2019/7,SE2218HV,770932
2,2019/7,AW2518Hb,771274
5,2019/7,SE2218HV,773833
2,2019/7,SE2218HV,776398
2,2019/5,U2417Ht,757178
2,2019/6,AW3418HWb,762015
3,2019/6,U2417Ht,762033
2,2019/6,U2414Hb,762058
1,2019/7,U2414Hb,762058
2,2019/7,U2718Qb,762097
1,2019/6,U2718Qb,762097
3,2019/6,U2417Ht,762147
2,2019/6,U2718Qb,762165
4,2019/6,U2417Ht,765091
6,2019/6,U2417Ht,765198
5,2019/6,P2217Hb,765216
1,2019/6,U2417Ht,765223
1,2019/8,U2414Hb,767181
2,2019/6,U2414Hb,767181
2,2019/6,E2216HVf,767220
5,2019/6,U2718Qb,767231
4,2019/6,U2417Ht,767245
2,2019/6,U2718Qb,767313
3,2019/7,SE2416HMc,769410
4,2019/7,U2417Ht,769428
4,2019/8,U2417Ht,777584
6,2019/8,U2417Ht,777659
2,2019/8,U2718Qb,777673
4,2019/2,U2417Ht,734166
2,2019/6,U2718Qb,734216
2,2019/2,U2718Qb,734216
3,2019/2,U2417Ht,736488
2,2019/2,U2417Ht,736495
2,2019/4,U2417Ht,736495
2,2019/3,U2417Ht,738753
4,2019/3,U2718Qb,738817
2,2019/3,U2718Qb,741718
2,2019/4,U2419HSt,741761
1,2019/3,U2419HSt,741761
3,2019/3,U2417Ht,741825
5,2019/3,U2718Qb,741861
5,2019/3,U2417Ht,744233
7,2019/3,U2414Hb,744240
3,2019/4,S2719DGFc,746798
2,2019/7,AW2518HFb,769732
3,2019/6,SE2719Hf,761130
4,2019/6,SE2416Hc,763595
3,2019/7,SE2719Hf,768318
3,2019/7,S2418HNt,768441
1,2019/7,E2318HNf,770554
4,2019/7,UP2516Dt,772685
2,2019/7,P2319Hc,772785
2,2019/7,SE2416Hc,775134
3,2019/8,U2719Dt,778078
2,2019/8,P2219Hb,780907
2,2019/9,SE2416Hc,780986
2,2019/8,SE2416Hc,780986
2,2019/7,AW2518HFb,770276
3,2019/8,AW2518HFb,779440
2,2019/7,AW2518HFb,770277
2,2019/1,U2719Dt,721654
2,2019/1,SP2418Hb,727770
2,2019/4,SE2416Hc,748521
2,2019/6,SE2018HV,758079
1,2019/5,SE2018HV,758079
6,2019/6,SE2416Hc,766210
3,2019/6,SE2416Hc,766267
2,2019/8,SE2719Hf,780107
2,2019/7,AW2518HFb,770272
1,2019/7,AW2518HFb,761556
3,2019/5,SE2719Hf,759930
2,2019/5,SE2719Hf,760030
3,2019/6,SE2018HV,762638
4,2019/6,P2319Hc,765246
2,2019/6,P2219Hb,767433
2,2019/6,SE2416Hc,767484
1,2019/7,U2415b,775357
2,2019/8,U2415b,775357
2,2019/7,SE2416Hc,775472
2,2019/8,SE2719Hf,778463
3,2019/9,SE2719Hf,786151
2,2019/9,SE2416Hc,789176
1,2019/1,U2719Dt,728278
2,2019/2,U2719Dt,728278
1,2019/7,AW2518HFb,770012
2,2019/7,AW2518HFb,770184
1,2019/1,P2319Hc,731201
1,2019/2,P2319Hc,731201
2,2019/2,U2415b,733324
2,2019/3,SE2416Hc,738338
3,2019/3,SE2719Hf,738404
3,2019/9,E2417Hb,793185
5,2019/9,U2717Dt,793342
2,2019/1,U2717Dt,729434
1,2019/1,U2717Dt,731656
2,2019/1,U2717Dt,731706
3,2019/3,U2414Hb,737204
2,2019/4,SE2219Hf,748443
3,2019/4,P2414Hb,750651
6,2019/4,E2417Hb,750669
2,2019/7,SE2219Hf,771232
3,2019/8,U2717Dt,782021
3,2019/8,U2414Hb,784943
5,2019/9,P2414Hb,787687
2,2019/9,SE2219Hf,790709
4,2019/6,P2414Hb,764261
4,2019/9,U2414Hb,788976
3,2019/9,U2717Dt,788995
3,2019/3,P2317Hb,725321
3,2019/2,SE2219Hf,734058
6,2019/3,P2414Hb,741931
5,2019/3,U2717Dt,742033
4,2019/4,P2317Hb,747662
5,2019/4,U2717Dt,750506
4,2019/4,U2717Dt,750521
5,2019/5,S2718Dt,759845
4,2019/6,U2414Hb,765261
5,2019/6,P2414Hb,765297
4,2019/6,P2417Hb,765361
4,2019/7,P2414Hb,772498
5,2019/7,P2417Hb,775355
3,2019/7,P2317Hb,775391
2,2019/8,U2414Hb,780652
3,2019/8,SE2218HV,779313
3,2019/9,S2716DGb,787826
4,2019/9,SP2318Hb,791063
1,2019/5,AW2518Hb,673906
1,2019/4,S2716DGb,701083
1,2019/6,S2716DGb,701083
1,2019/5,S2716DGb,701083
3,2019/4,SE2218HV,750233
3,2019/4,SE2218HV,750276
3,2019/5,S2716DGb,752573
2,2019/5,S2419HMt,755031
2,2019/5,SE2218HV,755070
2,2019/5,SE2218HV,760100
2,2019/4,SE2218HV,751021
3,2019/5,SE2218HV,752878
1,2019/5,SE2218HV,752963
2,2019/5,SE2218HV,755099
2,2019/5,SE2218HV,755101
2,2019/5,SE2218HV,755150
2,2019/5,SE2218HV,755250
2,2019/5,SE2218HV,755286
3,2019/5,SE2218HV,758109
2,2019/6,SE2218HV,760715
4,2019/6,SP2318Hb,763725
3,2019/6,SE2218HV,766148
3,2019/6,SE2218HV,766231
2,2019/7,SE2218HV,774219
2,2019/7,SE2218HV,774221
3,2019/7,SE2218HV,774255
8,2019/7,SE2218HV,774319
4,2019/9,E2216Hf,787123
1,2019/8,SE2218HV,776808
1,2019/7,SE2218HV,776808
1,2019/8,SE2218HV,776827
1,2019/7,SE2218HV,776827
2,2019/8,SE2218HV,776927
1,2019/8,SE2218HV,780052
2,2019/8,SE2218HV,780152
4,2019/8,SE2218HV,782809
3,2019/8,SE2218HV,785168
3,2019/8,S2419HMt,785232
2,2019/7,AW2518Hb,776515
2,2019/4,S2716DGb,670403
1,2019/4,S2716DGb,680780
1,2019/5,S2716DGb,680780
1,2019/4,S2716DGb,694769
1,2019/4,S2716DGb,709543
2,2019/1,SE2218HV,727157
2,2019/1,SP2318Hb,727208
3,2019/1,SP2318Hb,729265
3,2019/9,AW2518Hb,790628
3,2019/4,U2417Ht,746834
1,2019/4,U2417Ht,749013
2,2019/4,U2718Qb,749056
3,2019/4,U2718Qb,749063
5,2019/4,U2417Ht,749070
1,2019/4,U2718Qb,749163
2,2019/6,U2718Qb,749163
4,2019/4,U2417Ht,749170
1,2019/5,P2217Hb,757094
3,2019/5,U2419HSt,757101
4,2019/5,U2417Ht,757201
2,2019/5,U2718Qb,759666
2,2019/5,U2419HSt,759702
5,2019/5,U2718Qb,759759
5,2019/5,U2417Ht,759766
4,2019/5,U2414Hb,759809
2,2019/6,E2216HVf,765089
4,2019/8,U2414Hb,767211
1,2019/6,U2414Hb,767211
6,2019/6,U2417Ht,767240
3,2019/8,U2414Hb,767254
1,2019/6,U2414Hb,767254
2,2019/6,U2417Ht,767261
2,2019/6,U2417Ht,767290
2,2019/6,U2718Qb,767304
2,2019/7,E2016HVf,713116
1,2019/4,E2016HVf,751981
6,2019/7,U2417Ht,769376
1,2019/7,U2417Ht,769419
4,2019/7,U2718Qb,769512
5,2019/7,U2417Ht,769519
3,2019/8,U2718Qb,777650
5,2019/8,U2718Qb,777657
2,2019/8,U2417Ht,777700
3,2019/8,U2419HSt,779815
5,2019/8,U2417Ht,779922
5,2019/8,U2417Ht,782430
2,2019/8,U2718Qb,782480
2,2019/4,E2016HVf,749088
2,2019/5,E2016HVf,688180
2,2019/8,U2417Ht,785331
3,2019/4,SP2418Hb,746228
2,2019/5,SE2416Hc,753629
1,2019/7,AW2518HFb,763488
1,2019/7,AW2518HFb,761118
1,2019/8,SE2416Hc,778865
2,2019/9,SE2416Hc,778865
4,2019/8,U2719Dt,778950
2,2019/8,SE2416Hc,781673
2,2019/9,SE2719Hf,793305
4,2019/3,SE2416Hc,675147
3,2019/8,AW2518HFb,779437
1,2019/7,AW2518HFb,756591
1,2019/7,AW2518HFb,759598
1,2019/7,AW2518HFb,756084
1,2019/7,AW2518HFb,762698
4,2019/5,SE2416Hc,716246
4,2019/1,UP2516Dt,730365
2,2019/2,SE2416Hc,736117
2,2019/5,SE2416Hc,736117
2,2019/4,U2719Dt,750955
5,2019/5,S2418HNt,752980
1,2019/7,AW2518HFb,759626
1,2019/7,AW2518HFb,759996
1,2019/5,SE2416Hc,758058
3,2019/7,SE2416Hc,758058
2,2019/7,P2219Hb,774270
2,2019/8,SE2719Hf,776942
4,2019/8,P2319Hc,785132
3,2019/9,S2418HNt,788023
5,2019/9,SE2416Hc,788040
3,2019/9,P2319Hc,788059
1,2019/7,AW2518HFb,760124
3,2019/4,SE2416Hc,680729
3,2019/8,AW2518HFb,736639
2,2019/2,U2719Dt,724634
2,2019/1,SE2719Hf,727206
3,2019/1,SE2018HV,729263
2,2019/2,SE2018HV,734730
2,2019/3,U2719Dt,737053
2,2019/3,SE2416Hc,739540
3,2019/3,SE2416Hc,742582
2,2019/4,SE2719Hf,747949
2,2019/4,U2415b,750755
3,2019/5,P2319Hc,754801
2,2019/5,S2418HNt,754899
1,2019/6,U2719Dt,765797
2,2019/7,U2719Dt,765797
2,2019/7,SE2018HV,768754
4,2019/9,U2717Dt,786004
4,2019/9,P2317Hb,786153
3,2019/9,P2414Hb,792203
3,2019/2,P2414Hb,736030
2,2019/3,U2717Dt,741112
2,2019/3,E2417Hb,744003
2,2019/3,U2717Dt,744020
2,2019/4,U2717Dt,746375
5,2019/4,P2417Hb,749334
3,2019/6,U2414Hb,763840
5,2019/8,P2317Hb,778916
4,2019/1,U2717Dt,727691
4,2019/1,S2718Dt,730350
4,2019/3,P2414Hb,739223
5,2019/3,P2317Hb,739259
3,2019/4,SE2219Hf,748500
2,2019/5,SE2219Hf,755116
2,2019/5,U2717Dt,755186
4,2019/6,U2414Hb,763659
6,2019/6,U2414Hb,763740
4,2019/8,P2414Hb,782858
6,2019/8,P2414Hb,782860
5,2019/8,U2717Dt,785115
4,2019/8,E2417Hb,785215
5,2019/9,U2717Dt,787974
4,2019/9,U2717Dt,788089
2,2019/2,U2717Dt,734743
2,2019/2,U2717Dt,734745
1,2019/8,E1916Hf,771639
2,2019/3,E1916Hf,735871
1,2019/3,E1916Hf,741891
1,2019/6,E1916Hf,741852
8,2019/4,P2414Hb,747964
3,2019/5,U2717Dt,757273
5,2019/6,P2414Hb,760381
3,2019/5,SE2416HMc,759960
4,2019/6,P2417Hb,762559
2,2019/6,P2417Hb,762602
2,2019/6,SE2416HMc,767348
3,2019/7,S2316Mc,769877
5,2019/7,SE2416HMc,772462
4,2019/8,P2417Hb,780709
3,2019/2,S2316Mc,735217
3,2019/3,SE2416HMc,743439
2,2019/4,SE2416HMc,746054
2,2019/4,SE2419Hf,746056
2,2019/4,SE2419Hf,749455
2,2019/4,SE2416HMc,749457
3,2019/5,SE2419Hf,758379
5,2019/6,SE2416HMc,766033
4,2019/6,SE2416HMc,766067
3,2019/7,SE2416HMc,768341
4,2019/7,SE2416HMc,772726
2,2019/8,SE2416HMc,780943
3,2019/8,SE2416HMc,781009
5,2019/9,P2417Hb,789969
2,2019/9,SE2416HMc,789976
1,2019/9,D2720DSt,793111
2,2019/1,P2417Hb,727670
2,2019/3,SE2416HMc,739168
5,2019/6,S2316Mc,760696
2,2019/6,SE2416HMc,760787
4,2019/6,SE2416HMc,763704
4,2019/6,P2417Hb,766203
2,2019/7,SE2416HMc,776799
2,2019/8,SE2416HMc,776799
3,2019/8,SE2419Hf,782824
5,2019/8,SE2416HMc,777157
4,2019/8,P2417Hb,777164
4,2019/8,P2417Hb,779715
3,2019/8,P2417Hb,782580
4,2019/9,SE2416HMc,788389
2,2019/9,D2720DSt,791161
2,2019/8,U2417Ht,785345
2,2019/9,U2419HSt,788153
3,2019/9,U2718Qb,788289
4,2019/9,U2417Ht,791497
5,2019/9,U2718Qb,791511
5,2019/9,U2417Ht,791547
2,2019/9,U2417Ht,788996
5,2019/9,U2417Ht,789032
6,2019/9,U2417Ht,791740
4,2019/9,U2718Qb,791790
5,2019/9,U2417Ht,791904
3,2019/9,U2419HSt,788782
4,2019/9,U2417Ht,788796
5,2019/9,U2417Ht,788839
4,2019/9,U2718Qb,791954
1,2019/9,U2419HSt,792047
2,2019/9,U2417Ht,792054
1,2019/1,U2417Ht,632586
3,2019/8,U2417Ht,663252
2,2019/4,U2417Ht,691882
3,2019/1,E2216HVf,725006
2,2019/1,U2417Ht,725099
2,2019/1,U2718Qb,725149
4,2019/9,U2417Ht,791908
4,2019/9,U2417Ht,788700
4,2019/9,U2417Ht,788736
4,2019/9,U2417Ht,788750
6,2019/9,U2417Ht,788785
3,2019/9,U2417Ht,788800
6,2019/9,U2417Ht,788835
3,2019/5,E2016HVf,692217
1,2019/3,E2016HVf,741324
2,2019/6,E2016HVf,693442
2,2019/9,U2718Qb,791994
2,2019/9,U2417Ht,792043
2,2019/9,U2419HSt,792044
3,2019/9,U2417Ht,792079
5,2019/9,U2417Ht,792094
3,2019/9,U2719Dt,787823
3,2019/9,SE2719Hf,787923
5,2019/9,SE2416Hc,787925
2,2019/9,P2219Hb,791084
2,2019/4,SE2416Hc,683252
1,2019/1,SE2018HV,719669
1,2019/7,AW2518HFb,760150
1,2019/7,AW2518HFb,762694
5,2019/5,P2314Ht,752578
2,2019/5,SE2416Hc,757522
4,2019/6,SE2416Hc,762704
2,2019/6,SE2416Hc,762738
3,2019/6,P2219Hb,765731
2,2019/6,SE2416Hc,765748
2,2019/8,SE2416Hc,765748
2,2019/7,SE2719Hf,768603
2,2019/7,U2719Dt,774406
2,2019/8,SE2719Hf,785581
1,2019/9,SE2719Hf,785581
4,2019/9,SP2418Hb,788353
2,2019/8,AW2518HFb,745266
1,2019/7,AW2518HFb,766286
2,2019/8,AW2518HFb,732648
3,2019/4,SE2416Hc,697312
2,2019/1,SE1918HVf,723770
1,2019/1,U2415b,726692
1,2019/5,U2415b,726692
6,2019/1,P2314Ht,729600
4,2019/1,S2418HNt,732394
2,2019/3,U2415b,738610
5,2019/3,SE2719Hf,741568
1,2019/7,AW2518HFb,763153
1,2019/7,AW2518HFb,765493
4,2019/4,SP2418Hb,747777
2,2019/4,SE2719Hf,747784
2,2019/5,U2415b,756108
3,2019/5,U2719Dt,756115
3,2019/5,SE1918HVf,758723
3,2019/8,SE2416Hc,758816
2,2019/5,SE2416Hc,758816
6,2019/7,S2418HNt,772327
2,2019/8,P2219Hb,777507
2,2019/8,P2319Hc,780415
5,2019/8,S2418HNt,783180
1,2019/8,SE2417HGc,783508
4,2019/7,E2216Hf,776348
2,2019/9,E2216Hf,790191
2,2019/3,U2414Hb,629445
1,2019/3,SE2417HGc,656619
3,2019/8,SE2417HGc,724948
2,2019/1,SE2417HGc,727756
2,2019/1,E2216Hf,730470
2,2019/1,SE2417HGc,727879
3,2019/1,P2415Qb,730462
2,2019/1,E2316Hf,730521
2,2019/1,P2317HWHb,730530
4,2019/8,E2016Hb,783334
3,2019/6,P2415Qb,765239
4,2019/6,P1917Sc,767197
5,2019/7,P2317HWHb,769362
4,2019/7,P2415Qb,769476
4,2019/8,E2316Hf,777643
1,2019/8,SE2417HGc,779965
2,2019/1,AW3418DWb,731015
1,2019/8,SE2417HGc,782437
3,2019/8,P2415Qb,782487
2,2019/9,SE2417HGc,788203
3,2019/9,UP2516Dt,788246
2,2019/7,SE2417HGc,681236
2,2019/1,D3217Ho,729561
5,2019/2,P2415Qb,733201
4,2019/7,E2216Hf,773609
3,2019/3,E2316Hf,738167
3,2019/3,UP3218Kt,738217
3,2019/3,U2414Hb,741325
1,2019/3,SE2417HGc,741468
2,2019/9,SE2417HGc,741468
1,2019/3,SE2417HGc,744390
1,2019/9,D2720DSt,791297
3,2019/2,SE2419Hf,735559
3,2019/2,P2417Hb,735609
3,2019/3,S2417DGb,738510
5,2019/3,S2316Mc,738567
3,2019/5,P2417Hb,758823
2,2019/7,P2417Hb,772377
4,2019/7,P1917Sc,772384
3,2019/7,SE2419Hf,774885
3,2019/8,P1917Sc,777557
5,2019/8,S2316Mc,780501
1,2019/9,D2720DSt,788546
2,2019/9,SE2416HMc,788646
1,2019/9,D2720DSt,791654
5,2019/9,SE2416HMc,791690
2,2019/9,P2016b,674677
3,2019/1,SE2416HMc,728564
3,2019/2,P2417Hb,734130
4,2019/2,P2417Hb,736602
3,2019/3,P2417Hb,738760
5,2019/3,SE2416HMc,741818
2,2019/3,SE2419Hf,744126
2,2019/3,SE2416HMc,744226
5,2019/6,E2214HVb,765132
4,2019/6,SE2419Hf,767204
4,2019/8,SE2416HMc,779865
2,2019/8,SE2416HMc,779915
1,2019/9,D2720DSt,788160
1,2019/9,D2720DSt,788189
5,2019/9,SE2416HMc,788239
1,2019/9,D2720DSt,791361
2,2019/9,SE2416HMc,791890
3,2019/9,SE2419Hf,788746
4,2019/2,P2417Hb,733180
4,2019/2,SE2416HMc,733187
4,2019/5,P2417Hb,756808
5,2019/5,S2316Mc,756858
5,2019/5,P1917Sc,759509
3,2019/9,U2417Ht,792829
2,2019/4,U2417Ht,679717
2,2019/6,U2414Hb,705104
2,2019/1,U2718Qb,705289
3,2019/1,U2718Qb,725410
2,2019/4,E2016HVf,751147
2,2019/1,U2417Ht,728103
1,2019/1,U2718Qb,728254
2,2019/5,U2718Qb,728254
2,2019/1,U2417Ht,731061
4,2019/1,E2216HVf,731076
4,2019/3,SE2416HMc,739700
2,2019/3,U2718Qb,739799
2,2019/6,U2718Qb,739799
7,2019/3,U2718Qb,739800
2,2019/6,U2414Hb,739849
2,2019/3,U2414Hb,739849
3,2019/3,E2216HVf,739850
2,2019/3,U2417Ht,742994
4,2019/3,U2718Qb,743093
2,2019/4,U2718Qb,745752
3,2019/4,U2718Qb,748174
5,2019/4,U2417Ht,748273
5,2019/5,U2417Ht,756447
1,2019/5,U2718Qb,756497
1,2019/7,U2718Qb,756497
3,2019/5,U2718Qb,759255
5,2019/6,U2417Ht,761927
6,2019/6,U2417Ht,761963
4,2019/6,S2719DGFc,764486
2,2019/6,U2419HSt,764585
2,2019/6,U2417Ht,764600
2,2019/6,U2419HSt,764636
4,2019/6,U2718Qb,764650
2,2019/6,U2419HSt,764685
1,2019/7,U2414Hb,767544
2,2019/6,U2414Hb,767544
5,2019/6,U2417Ht,767644
3,2019/6,U2417Ht,767693
4,2019/6,U2417Ht,767694
4,2019/3,SE2416Hc,674777
1,2019/7,AW2518HFb,764549
2,2019/8,AW2518HFb,777578
5,2019/1,P2314Ht,731415
2,2019/3,U2415b,741868
2,2019/5,U2415b,741868
4,2019/4,P2219Hb,746841
2,2019/5,U2415b,759716
5,2019/6,SP2418Hb,762124
4,2019/7,P2319Hc,769462
1,2019/7,AW2518HFb,758535
3,2019/8,SE2018HV,779908
3,2019/8,SP2418Hb,782387
2,2019/8,SE2719Hf,782473
2,2019/8,SE2416Hc,785281
2,2019/8,SE2416Hc,785295
2,2019/8,SE2416Hc,785338
1,2019/9,SE2416Hc,785338
2,2019/9,P2319Hc,791354
4,2019/9,P2219Hb,791454
4,2019/9,S2418HNt,788732
2,2019/5,E1715Sc,759037
1,2019/7,AW2518HFb,764552
2,2019/8,AW2518HFb,779439
1,2019/7,AW2518HFb,764726
1,2019/5,AW2518HFb,685814
1,2019/3,SE2018HV,738110
2,2019/4,SE2018HV,738110
3,2019/3,U2719Dt,741375
2,2019/7,SE2416Hc,759502
1,2019/5,SE2416Hc,759502
2,2019/6,SE2719Hf,759652
1,2019/5,SE2719Hf,759652
2,2019/6,SE2416Hc,765525
5,2019/7,S2418HNt,768226
1,2019/7,SE2416Hc,776128
1,2019/9,SE2416Hc,776128
3,2019/8,SE2719Hf,784738
1,2019/1,SE2416Hc,725506
1,2019/5,SE2416Hc,725506
2,2019/1,SE2416Hc,728171
1,2019/1,SE2416Hc,730922
3,2019/5,SE2416Hc,730922
1,2019/3,SE2416Hc,742954
2,2019/6,SE2416Hc,742954
3,2019/4,U2415b,745712
2,2019/4,SE2018HV,745719
2,2019/4,SE2416Hc,745798
3,2019/6,SE2416Hc,745798
3,2019/4,SE2416Hc,748120
2,2019/4,E2318HNf,748234
3,2019/7,E2318HNf,748234
1,2019/4,SE2417HGc,744390
2,2019/4,SE2417HGc,747291
3,2019/5,E2316Hf,754379
2,2019/5,U3419Wb,754479
2,2019/5,SE2417HGc,756744
2,2019/6,SE2417HGc,765575
2,2019/7,E2216Hf,770164
2,2019/7,SE2417HGc,771005
1,2019/1,AW3418DWb,728613
2,2019/8,SE2417HGc,782230
2,2019/8,SE2417HGc,784709
2,2019/8,SE2417HGc,784752
2,2019/8,SE2417HGc,784759
2,2019/8,SE2417HGc,784845
2,2019/7,SE2417HGc,695233
3,2019/8,D3217Ho,784976
2,2019/1,SE2417HGc,728157
2,2019/3,P2717Ht,728257
4,2019/6,AW3418DWb,765126
4,2019/1,P1917Sc,731072
3,2019/9,E2216Hf,790865
2,2019/4,SE2417HGc,745755
2,2019/4,SE2417HGc,745762
2,2019/4,SE2417HGc,745769
3,2019/8,E2216Hf,779767
2,2019/7,SE2417HGc,770212
3,2019/8,E2316Hf,778843
2,2019/6,E2216Hf,766950
3,2019/8,E2016Hb,783318
4,2019/8,E2016Hb,783335
2,2019/5,E2216Hf,759837
5,2019/8,D3217Ho,777222
2,2019/9,SE2417HGc,786424
3,2019/6,SE2417HGc,669804
2,2019/8,SE2417HGc,717568
4,2019/2,E2316Hf,736338
3,2019/5,AW2518Hb,757202
4,2019/8,E2216Hf,782401
3,2019/3,SE2218HV,742518
3,2019/3,SE2218HV,742633
2,2019/3,SE2218HV,742648
2,2019/4,SE2218HV,745239
2,2019/4,SE2218HV,747913
4,2019/4,SE2218HV,748013
3,2019/4,SE2218HV,750855
2,2019/4,SE2218HV,750857
7,2019/5,SP2318Hb,752729
3,2019/6,SE2218HV,760315
3,2019/6,SE2218HV,760330
3,2019/6,SE2218HV,762987
4,2019/6,SE2218HV,763023
2,2019/7,SE2218HV,768720
2,2019/7,SE2218HV,770775
2,2019/7,SE2218HV,776393
2,2019/7,SE2218HV,776442
2,2019/7,S2419HMt,776491
3,2019/7,SE2218HV,776578
7,2019/9,S2716DGb,787959
1,2019/6,AW2518Hb,765090
2,2019/9,AW2518Hb,791932
2,2019/8,AW2518Hb,783381
5,2019/5,SE2218HV,752544
2,2019/5,SE2218HV,754999
2,2019/5,SE2218HV,755035
2,2019/5,SE2218HV,757507
2,2019/5,SE2218HV,757509
2,2019/5,SE2218HV,760096
1,2019/6,SE2218HV,762787
2,2019/7,SE2218HV,768539
3,2019/7,SE2218HV,774455
5,2019/8,SE2218HV,779701
3,2019/8,SE2218HV,779752
2,2019/8,SE2218HV,782560
3,2019/8,S2716DGb,782660
3,2019/8,SE2218HV,782694
5,2019/8,SE2218HV,785468
1,2019/9,SE2218HV,785532
2,2019/8,SE2218HV,785532
2,2019/4,SE2218HV,744840
3,2019/7,U2718Qb,770101
6,2019/7,U2718Qb,770115
3,2019/7,U2417Ht,770165
4,2019/7,U2417Ht,770166
3,2019/7,S2719DGFc,770252
5,2019/7,U2417Ht,773009
3,2019/7,U2417Ht,773023
5,2019/7,U2417Ht,773024
1,2019/7,U2417Ht,773059
1,2019/7,U2417Ht,773060
2,2019/7,U2718Qb,775881
2,2019/7,E2216HVf,775882
2,2019/7,E2216HVf,775931
2,2019/7,E2216HVf,775968
3,2019/7,U2414Hb,775981
5,2019/7,U2417Ht,776017
2,2019/8,U2419HSt,778689
4,2019/8,U2417Ht,778790
3,2019/8,U2718Qb,781433
4,2019/8,U2417Ht,781498
5,2019/8,P2217Hb,781583
2,2019/8,U2417Ht,784206
4,2019/8,U2419HSt,784291
4,2019/9,U2417Ht,786598
3,2019/9,U2419HSt,786600
4,2019/9,U2417Ht,786657
4,2019/9,U2417Ht,789608
3,2019/9,U2417Ht,792550
3,2019/9,AW3418HWb,792607
2,2019/9,U2414Hb,792609
