frequency,fdate,Model,WXID
4,2018/6,U2717Dt,671900
4,2018/7,P2317Hb,678720
2,2018/7,U2717Dt,681485
2,2018/7,U2717Dt,681494
3,2018/7,U2717Dt,681553
2,2018/7,S2718Dt,681587
5,2018/7,P2317Hb,684136
4,2018/8,P2417Hb,687101
2,2018/8,U2717Dt,687144
3,2018/8,P2317Hb,687212
5,2018/9,P2414Hb,695593
5,2018/10,P2414Hb,704090
2,2018/4,U2518Dt,657385
2,2018/7,U2518Dt,657385
4,2018/5,SE2416Hc,664146
3,2018/5,U2518Dt,666847
4,2018/6,SE2416HMc,670123
2,2018/6,U2518Dt,673199
2,2018/7,SE2717Hc,677675
5,2018/7,SE2416Hc,680726
4,2018/7,UP3216Qt,680828
3,2018/8,U2518Dt,687237
5,2018/8,SE2416Hc,689943
2,2018/8,U2518Dt,690020
3,2018/8,U2518Dt,690050
2,2018/9,SE2216Hf,695534
5,2018/10,U2518Dt,703983
2,2018/10,SE2717Hc,706698
2,2018/11,U2412Mc,710008
2,2018/10,U2412Mc,710008
3,2018/11,U2518Dt,715513
2,2018/11,U2518Dt,715522
4,2018/11,SE2717Hc,715556
4,2018/11,U2412Mc,715654
5,2018/11,SE2416HMc,715679
2,2018/7,SE2216Hf,636429
2,2018/1,SE2717Hc,648227
2,2018/1,SE2216Hf,648304
4,2018/7,SE2216Hf,648304
2,2018/2,U2518Dt,651180
2,2018/4,U2518Dt,651180
5,2018/3,SE2416Hc,654179
1,2018/3,SE2717Hc,654218
1,2018/3,U2518Dt,654222
3,2018/6,U2518Dt,654222
2,2018/3,SE2416HMc,654286
2,2018/4,SE2717Hc,657060
3,2018/6,SE2717Hc,657060
1,2018/6,SE2717Hc,657128
1,2018/4,SE2717Hc,657128
1,2018/4,U2518Dt,657153
2,2018/7,U2518Dt,657153
2,2018/4,U2518Dt,660302
2,2018/7,U2518Dt,660302
1,2018/5,SE2216Hf,664714
4,2018/5,U2412Mc,667449
6,2018/9,E2016HVf,701307
4,2018/10,E2216Hf,703988
3,2018/10,E2316Hf,704115
4,2018/10,E2216Hf,706787
4,2018/10,E2216Hf,706791
3,2018/10,E2016Hb,710033
1,2018/10,P2714Hc,710072
4,2018/11,P2714Hc,710072
1,2018/11,P2717Ht,710097
2,2018/10,P2717Ht,710097
2,2018/11,P2717Ht,710165
4,2018/11,E2016Hb,712739
4,2018/11,E2016Hb,712807
4,2018/11,P2717Ht,715688
4,2018/2,U2414Hb,651235
3,2018/4,P1917Sc,654243
1,2018/3,P1917Sc,654243
5,2018/3,S2240Mc,654252
4,2018/4,U2414Hb,660336
4,2018/4,U2414Hb,660361
4,2018/5,E2216Hf,664573
4,2018/5,E2316Hf,664641
5,2018/5,E2216Hf,664675
2,2018/5,U2414Hb,667390
3,2018/5,E2016Hb,667488
2,2018/6,SE2417HGc,670223
3,2018/6,E2316Hf,670262
2,2018/6,SE2417HGc,670291
2,2018/6,SE2417HGc,670355
3,2018/6,D3217Ho,672972
4,2018/6,E2316Hf,672997
2,2018/7,SE2417HGc,684995
3,2018/8,U2414Hb,688148
4,2018/8,E2316Hf,691122
1,2018/8,SE2417HGc,694364
2,2018/9,SE2417HGc,694364
2,2018/9,SE2417HGc,697197
1,2018/9,E2216Hf,694330
2,2018/10,SE2218HV,702779
2,2018/10,SE2218HV,702788
2,2018/10,SE2218HV,702852
2,2018/10,SE2218HV,707123
3,2018/11,SP2318Hb,713148
2,2018/1,SP2318Hb,645696
3,2018/1,E2216Hf,649099
4,2018/3,E2216Hf,655413
1,2018/4,SE2218HV,655422
1,2018/3,SE2218HV,655422
6,2018/5,E1715Sc,661706
3,2018/5,SE2218HV,661740
2,2018/5,SE2218HV,664875
3,2018/5,SE2218HV,664884
5,2018/5,E1715Sc,667649
4,2018/7,AW2518Hb,667683
1,2018/5,AW2518Hb,667683
2,2018/6,AW2518Hb,673372
2,2018/6,S2716DGb,676307
5,2018/7,SE2218HV,679456
5,2018/7,SE2218HV,679524
4,2018/7,SP2318Hb,682766
2,2018/8,SE2218HV,685842
2,2018/8,SE2218HV,685867
4,2018/8,SP2318Hb,688816
2,2018/8,SE2218HV,688914
2,2018/8,SE2218HV,688939
2,2018/8,SE2218HV,688948
2,2018/8,SE2218HV,688982
2,2018/8,SE2218HV,692147
3,2018/8,SE2218HV,692156
4,2018/9,SE2218HV,695393
3,2018/9,SE2218HV,695423
2,2018/9,SE2218HV,698440
3,2018/9,S2718Hc,701507
3,2018/9,SP2318Hb,701550
2,2018/11,SE2218HV,710710
5,2018/11,SE2218HV,716615
4,2018/11,S2419HMt,716649
5,2018/2,SE2218HV,651380
1,2018/2,E1914Hc,651405
4,2018/10,U2417Ht,710029
2,2018/11,U2718Qb,712752
2,2018/11,U2718Qb,712816
2,2018/11,U2718Qb,712850
4,2018/11,E2216HVf,715607
2,2018/2,U2718Qb,644313
2,2018/1,E2216HVf,644347
2,2018/2,U2417Ht,650095
2,2018/2,U2417Ht,650112
2,2018/2,U2417Ht,650129
5,2018/2,U2412Mc,650214
5,2018/3,U2417Ht,652988
2,2018/3,SE2416HMc,653086
3,2018/3,U2417Ht,653154
2,2018/3,U2417Ht,653171
1,2018/3,U2417Ht,656128
1,2018/4,U2417Ht,656128
3,2018/5,U2417Ht,662229
3,2018/5,U2417Ht,662263
2,2018/5,U2417Ht,662331
2,2018/5,U2417Ht,662378
3,2018/5,U2718Qb,665322
3,2018/5,U2718Qb,668228
4,2018/6,E2216HVf,670819
2,2018/6,U2718Qb,670968
3,2018/6,U2414Hb,673661
5,2018/6,U2414Hb,673678
2,2018/6,U2417Ht,673712
1,2018/6,S2718HNc,676720
1,2018/7,S2718HNc,676720
5,2018/7,E2216HVf,679809
5,2018/7,U2417Ht,682519
4,2018/7,U2417Ht,685378
1,2018/7,U2417Ht,685510
1,2018/8,U2417Ht,685510
5,2018/8,E2216HVf,685527
4,2018/8,U2417Ht,688450
2,2018/8,U2417Ht,688569
4,2018/8,U2414Hb,691326
3,2018/8,U2718Qb,691343
2,2018/8,U2718Qb,694015
5,2018/8,U2417Ht,694083
3,2018/8,U2417Ht,694134
4,2018/10,P2414Hb,706621
1,2018/10,P2217Hb,710063
6,2018/11,P2317Hb,712748
2,2018/11,S2718Dt,715581
4,2018/1,P2414Hb,645330
2,2018/4,U2717Dt,657119
6,2018/5,P2414Hb,664739
3,2018/5,E1916Hf,667483
5,2018/6,P2414Hb,670398
4,2018/6,P2414Hb,673031
3,2018/6,U2717Dt,673104
2,2018/6,S2718Dt,675678
3,2018/7,P2417Hb,678945
3,2018/7,P2414Hb,679013
3,2018/7,P2414Hb,684931
2,2018/7,S2718Dt,684970
2,2018/8,S2718Dt,684970
3,2018/8,U2717Dt,690981
4,2018/9,P2317Hb,697231
4,2018/9,U2717Dt,699878
3,2018/9,U2717Dt,699903
2,2018/10,U2717Dt,707064
4,2018/10,P2414Hb,709872
2,2018/2,P2414Hb,652307
2,2018/3,P2414Hb,652307
2,2018/4,U2717Dt,658523
5,2018/5,P2414Hb,664807
2,2018/5,U2717Dt,664914
5,2018/5,P2317Hb,667590
6,2018/5,P2414Hb,667624
3,2018/6,U2717Dt,673431
1,2018/6,S2718Dt,676282
1,2018/7,S2718Dt,676282
2,2018/7,U2717Dt,679583
3,2018/7,S2718Dt,679588
5,2018/7,UP2718Qt,679622
1,2018/5,SE2018HV,668992
2,2018/6,SE2018HV,668992
2,2018/6,U2415b,669026
1,2018/6,AW2518HFb,671800
2,2018/6,SE2018HV,675310
2,2018/7,SP2418Hb,678777
2,2018/7,AW2518HFb,681487
3,2018/8,SE1918HVf,690043
2,2018/8,SE2416Hc,692851
2,2018/8,SE2416Hc,692860
3,2018/9,SE2416Hc,698374
1,2018/9,E2318HNf,701275
2,2018/11,SE1918HVf,710031
3,2018/1,SE2416Hc,622500
3,2018/4,SE2416Hc,642347
3,2018/1,SE1918HVf,648338
3,2018/5,P2314Ht,667424
2,2018/6,SE2416Hc,670364
2,2018/6,AW2518HFb,673129
2,2018/8,SE2416Hc,688046
2,2018/8,SE2018HV,688173
2,2018/9,SE2018HV,688173
4,2018/8,SP2418Hb,688178
2,2018/8,SE2018HV,691045
2,2018/9,SE2018HV,691045
5,2018/8,P2314Ht,691113
1,2018/8,U2415b,694223
2,2018/9,U2415b,694223
1,2018/9,SE2018HV,697261
1,2018/11,SE2018HV,697261
2,2018/9,E2318HNf,699937
2,2018/10,SE2018HV,702720
2,2018/10,U2415b,702745
2,2018/10,SE2416Hc,702843
2,2018/10,SE2416Hc,702877
2,2018/10,SE2416Hc,707132
3,2018/10,SE2018HV,709906
4,2018/1,P2314Ht,645730
1,2018/1,SE2416Hc,649138
2,2018/5,SE2416Hc,649138
1,2018/2,SP2418Hb,652248
1,2018/3,SP2418Hb,652248
4,2018/4,SE2018HV,658396
1,2018/4,SE2018HV,661642
1,2018/5,SE2018HV,661642
3,2018/5,SE1918HVf,661765
1,2018/5,SE2018HV,664748
2,2018/6,SE2018HV,664748
1,2018/7,S2318Hc,664816
2,2018/5,S2318Hc,664816
5,2018/6,P2314Ht,670564
2,2018/6,SE2416Hc,673329
2,2018/6,SE2416Hc,673338
3,2018/6,SE2416Hc,673397
2,2018/6,SE2717Hc,667522
2,2018/5,SE2717Hc,667522
2,2018/6,U2518Dt,670257
2,2018/7,U2518Dt,670257
3,2018/6,U2518Dt,670287
2,2018/6,U2518Dt,670296
2,2018/6,SE2216Hf,670321
2,2018/6,U2518Dt,675737
2,2018/6,U2518Dt,675746
2,2018/7,U2518Dt,682162
2,2018/7,U2518Dt,682187
1,2018/8,U2518Dt,682187
5,2018/7,SE2416Hc,682230
6,2018/7,SE2416Hc,684961
1,2018/7,U2518Dt,685004
4,2018/8,U2518Dt,685004
3,2018/7,SE2717Hc,685063
1,2018/9,P2715Qt,690977
2,2018/8,P2715Qt,690977
4,2018/8,U2518Dt,691020
2,2018/8,SE2717Hc,694228
3,2018/9,P2419Hb,697295
2,2018/9,U2518Dt,699912
3,2018/9,U2518Dt,700005
2,2018/10,U2518Dt,702818
3,2018/10,U2518Dt,706991
3,2018/10,U2518Dt,709829
3,2018/1,UP3216Qt,645755
2,2018/1,U2518Dt,645823
2,2018/4,U2518Dt,645823
1,2018/1,SE2717Hc,645862
1,2018/5,SE2717Hc,645862
3,2018/1,SE2416Hc,649006
3,2018/3,SE2416Hc,649006
2,2018/1,SE2216Hf,649074
2,2018/5,SE2216Hf,649074
5,2018/3,SE2416HMc,655447
2,2018/4,U2518Dt,658425
4,2018/4,SE2717Hc,658455
4,2018/5,SE2416Hc,664782
3,2018/5,U2518Dt,664850
2,2018/5,U2518Dt,664909
3,2018/6,SE2416Hc,670466
1,2018/6,SE2216Hf,670530
2,2018/6,SE2717Hc,676273
2,2018/6,SE2717Hc,676312
3,2018/7,U2518Dt,682830
3,2018/9,E2316Hf,700044
3,2018/10,E2316Hf,707000
2,2018/10,SE2417HGc,707098
2,2018/10,AW3418DWb,709804
3,2018/10,E2316Hf,709897
3,2018/11,D3217Ho,713071
2,2018/11,SE2417HGc,713182
4,2018/11,P2415Qb,713241
3,2018/11,E2316Hf,713250
3,2018/11,U3415Wb,716122
4,2018/11,E2016Hb,716147
4,2018/11,E2216Hf,716156
4,2018/1,E2016HVf,645764
3,2018/1,E2316Hf,645798
5,2018/1,E2216Hf,645832
2,2018/1,P2717Ht,649104
2,2018/2,P2717Ht,649104
3,2018/1,P2415Qb,649133
4,2018/2,P2717Ht,652239
2,2018/3,U2414Hb,655358
3,2018/4,E2316Hf,658366
4,2018/4,D3217Ho,658489
4,2018/5,D3217Ho,664841
3,2018/6,E2316Hf,670589
2,2018/6,SE2417HGc,676346
5,2018/6,U2414Hb,676414
4,2018/7,E2216Hf,679481
2,2018/7,SE2417HGc,682825
5,2018/8,U2414Hb,685731
5,2018/8,U2414Hb,685774
3,2018/9,E2016Hb,695334
2,2018/9,SE2417HGc,698601
2,2018/9,E2216Hf,701409
2,2018/9,E2216Hf,701414
2,2018/9,E2216Hf,701418
4,2018/3,U2414Hb,655911
3,2018/5,E2316Hf,661863
3,2018/9,U2417Ht,697010
3,2018/9,U2417Ht,697091
3,2018/9,U2417Ht,697125
3,2018/9,U2417Ht,697142
2,2018/9,U2414Hb,699682
4,2018/9,U2417Ht,699801
3,2018/10,U2417Ht,703809
2,2018/10,U2718Qb,703894
2,2018/10,U2417Ht,703928
5,2018/10,U2417Ht,703962
2,2018/10,U2417Ht,706851
2,2018/10,U2718Qb,709591
3,2018/10,U2417Ht,709744
4,2018/11,E2216HVf,712969
4,2018/11,E2216HVf,715909
2,2018/12,U2718Qb,724507
5,2018/12,U2417Ht,724558
2,2018/12,U2414Hb,724626
5,2018/12,U2417Ht,719227
4,2018/12,E2216HVf,719278
4,2018/12,E2216HVf,719359
3,2018/12,U2417Ht,719363
5,2018/12,U2417Ht,722253
3,2018/12,U2417Ht,722317
2,2018/12,U2417Ht,722371
1,2018/12,E2216HVf,725193
5,2018/12,U2417Ht,725226
1,2018/12,U2414Hb,725244
2,2018/12,U2417Ht,719760
5,2018/12,U2417Ht,719845
5,2018/12,U2417Ht,719878
4,2018/12,U2417Ht,719895
5,2018/12,U2417Ht,719896
4,2018/12,U2417Ht,719913
2,2018/12,U2414Hb,722754
3,2018/12,U2417Ht,722853
5,2018/12,E2216HVf,722903
2,2018/7,U2518Dt,682864
3,2018/8,SE2216Hf,688973
3,2018/9,SE2717Hc,692190
2,2018/8,SE2717Hc,692190
2,2018/9,SE2416Hc,695466
2,2018/9,SE2717Hc,695491
2,2018/10,U2518Dt,704392
1,2018/5,P2715Qt,667743
3,2018/6,P2715Qt,667743
1,2018/5,U2518Dt,667913
3,2018/7,U2518Dt,667913
3,2018/6,U2518Dt,673610
4,2018/7,SE2416Hc,679711
5,2018/7,U2412Mc,679779
4,2018/7,U2518Dt,679796
2,2018/7,U2412Mc,682400
2,2018/7,U2518Dt,685174
2,2018/7,U2518Dt,685276
3,2018/8,U2518Dt,685276
3,2018/8,P2416Db,688318
2,2018/8,SE2717Hc,688352
3,2018/9,SE2717Hc,688352
2,2018/8,U2518Dt,688369
3,2018/8,U2518Dt,690756
3,2018/8,SE2717Hc,693700
2,2018/8,SE2717Hc,693717
3,2018/9,U2518Dt,700635
2,2018/10,U2412Mc,703460
2,2018/11,P2418HTt,703511
1,2018/10,P2418HTt,703511
5,2018/10,SE2416Hc,703528
2,2018/10,E2418HNb,709174
2,2018/10,E2418HNb,709191
5,2018/11,U2412Mc,711748
2,2018/11,U2518Dt,714824
1,2018/1,SE2717Hc,640739
4,2018/1,P2715Qt,646504
2,2018/1,SE2416Hc,646619
3,2018/3,SE2416Hc,646619
1,2018/1,U2518Dt,649495
1,2018/4,U2518Dt,649495
1,2018/3,U2518Dt,652503
1,2018/6,U2518Dt,652503
2,2018/3,U2518Dt,655626
1,2018/7,U2518Dt,655626
4,2018/3,SE2416HMc,655630
3,2018/5,SE2416Hc,661459
2,2018/4,SE2416Hc,661459
2,2018/5,U2414Hb,661897
2,2018/5,SE2417HGc,664935
1,2018/5,D3217Ho,667726
5,2018/6,D3217Ho,667726
3,2018/5,E2316Hf,667828
4,2018/6,E2316Hf,670768
4,2018/6,E2016Hb,670785
3,2018/6,E2016Hb,670802
3,2018/6,P2717Ht,673478
4,2018/6,E2316Hf,676503
4,2018/7,E2316Hf,682302
3,2018/7,SE2417HGc,682319
5,2018/7,E2216Hf,685225
5,2018/8,U3415Wb,688216
3,2018/8,E2216Hf,690739
2,2018/9,SE2417HGc,700703
5,2018/9,D3217Ho,700733
4,2018/9,E2316Hf,700737
1,2018/10,SE2417HGc,703541
4,2018/10,E2316Hf,703592
4,2018/10,AW3418DWb,706566
4,2018/1,E2316Hf,646470
4,2018/1,E2316Hf,646585
3,2018/3,E2216Hf,652469
5,2018/3,U3014t,655511
1,2018/3,P2717Ht,655643
5,2018/4,P2717Ht,658668
4,2018/5,U2414Hb,664233
5,2018/5,D3217Ho,664250
4,2018/5,P2717Ht,667126
2,2018/6,SE2417HGc,669300
5,2018/6,D3217Ho,672138
2,2018/6,SE2417HGc,672189
1,2018/7,U2414Hb,675065
3,2018/6,U2414Hb,675065
5,2018/6,E2216Hf,675180
2,2018/12,U2718Qb,722921
2,2018/12,S2719DGFc,718878
2,2018/12,U2718Qb,722035
1,2018/12,P2217Hb,722086
2,2018/12,U2417Ht,722117
5,2018/12,U2417Ht,724975
4,2018/12,U2417Ht,725026
1,2018/12,E2016HVf,725043
5,2018/12,U2417Ht,725094
1,2018/12,U2718Qb,719092
5,2018/12,U2417Ht,719095
3,2018/12,P2217Hb,721818
1,2018/12,U2718Qb,721835
3,2018/12,U2417Ht,724707
2,2018/11,E2213Hb,715870
2,2018/12,U2417Ht,718777
4,2018/12,U2718Qb,721618
4,2018/12,U2414Hb,721686
3,2018/12,U2417Ht,721750
2,2018/12,U2417Ht,724843
4,2018/12,U2417Ht,720295
2,2018/12,S2718HNc,723354
6,2018/12,U2414Hb,723372
4,2018/12,U2718Qb,723389
1,2018/12,U2417Ht,723422
4,2018/12,U2417Ht,719678
2,2018/12,U2718Qb,719696
3,2018/12,P2217Hb,719713
6,2018/12,SE2416HMc,719746
5,2018/12,U2417Ht,722636
2,2018/12,U2417Ht,722653
6,2018/12,U2417Ht,722704
5,2018/11,U2417Ht,717356
3,2018/11,P2217Hb,717424
2,2018/12,U2417Ht,720346
3,2018/12,U2417Ht,720364
4,2018/12,U2417Ht,723172
3,2018/12,U2412Mc,723239
2,2018/12,U2417Ht,723290
2,2018/6,AW2518HFb,673406
3,2018/7,E1715Sc,679558
3,2018/7,S2318Hc,682855
2,2018/8,SE2018HV,685838
2,2018/8,SE2416Hc,692258
4,2018/9,SP2418Hb,698499
3,2018/9,U2415b,698542
2,2018/10,SE2416Hc,704349
2,2018/11,SE2416Hc,710633
3,2018/11,SE2416Hc,710676
2,2018/11,SE2018HV,713616
2,2018/12,SE2018HV,713616
2,2018/11,SE2416Hc,713743
3,2018/12,SE2018HV,716692
2,2018/11,SE2018HV,716692
4,2018/11,SE1918HVf,716781
3,2018/1,SE2018HV,648431
3,2018/1,SE2018HV,648436
2,2018/1,SE2018HV,648470
2,2018/1,P2314Ht,648504
2,2018/2,S2418HNt,651537
2,2018/4,S2418HNt,651537
4,2018/3,SP2418Hb,654745
3,2018/4,SP2418Hb,657787
1,2018/4,SE2416Hc,660663
1,2018/4,E2318HNf,660761
1,2018/5,SE2416Hc,663714
1,2018/5,SP2418Hb,668760
1,2018/6,SP2418Hb,668760
2,2018/6,U2415b,673933
2,2018/11,U2415b,673933
2,2018/6,AW2518HFb,674001
3,2018/6,S2418HNt,676907
3,2018/7,S2418HNt,676907
2,2018/6,P2314Ht,676941
2,2018/7,P2314Ht,676941
2,2018/7,SE1918HVf,680251
2,2018/7,S2418HNt,680315
3,2018/7,SP2418Hb,683502
1,2018/11,U2415b,685974
2,2018/8,U2415b,685974
2,2018/8,SE2416Hc,686033
2,2018/8,SE2416Hc,686067
7,2018/8,SP2418Hb,689216
2,2018/9,U2415b,700482
3,2018/10,P2319Hc,703154
3,2018/10,SE1918HVf,708536
2,2018/10,SE2018HV,708595
2,2018/9,SE2018HV,700767
2,2018/12,SE2018HV,700767
3,2018/6,U2518Dt,669232
2,2018/6,SE2717Hc,669266
2,2018/6,U2518Dt,669415
2,2018/6,U2518Dt,672206
4,2018/6,SE2416HMc,675082
5,2018/6,S2216Mc,675133
1,2018/6,SE2216Hf,675197
2,2018/7,U2518Dt,680949
3,2018/7,U2412Mc,684208
3,2018/8,U2518Dt,692879
3,2018/9,SE2416HMc,696087
5,2018/9,U2518Dt,701822
2,2018/9,U2518Dt,701856
2,2018/10,SE2717Hc,705213
4,2018/10,P2419Hb,705247
2,2018/10,SE2717Hc,705264
2,2018/10,SE2717Hc,708672
2,2018/10,SE2717Hc,708757
2,2018/10,E2418HNb,708842
3,2018/11,E2418HNb,712101
3,2018/11,SE2717Hc,718151
2,2018/11,SE2717Hc,718164
2,2018/1,SE2416Hc,647006
3,2018/3,SE2416Hc,647006
2,2018/1,SE2717Hc,647019
1,2018/3,SE2416HMc,656515
1,2018/4,SE2416HMc,656515
4,2018/4,P2418HTt,659387
4,2018/5,U2518Dt,662480
5,2018/6,SE2416HMc,671521
2,2018/6,U2518Dt,671555
2,2018/7,U2518Dt,671555
2,2018/8,U2518Dt,680562
1,2018/7,U2518Dt,680562
2,2018/7,U2518Dt,683387
2,2018/8,U2518Dt,683387
4,2018/8,SE2717Hc,686514
2,2018/8,SE2717Hc,686646
4,2018/8,SE2416HMc,691743
4,2018/8,U2412Mc,691794
2,2018/8,SE2216Hf,691862
5,2018/8,SE2416Hc,691892
5,2018/8,SE2416Hc,691896
4,2018/7,P2417Hb,682791
4,2018/8,U2717Dt,685808
3,2018/8,S2718Dt,688841
2,2018/8,U2717Dt,688875
3,2018/8,U2717Dt,688880
4,2018/8,E2417Hb,692283
3,2018/8,U2717Dt,692326
2,2018/9,S2718Dt,698508
3,2018/9,U2717Dt,698567
2,2018/10,U2717Dt,704324
6,2018/11,P2414Hb,710599
2,2018/1,P2414Hb,648402
1,2018/1,U2717Dt,648495
2,2018/2,U2717Dt,648495
3,2018/1,P2317Hb,648538
6,2018/2,P2414Hb,651571
2,2018/3,P2414Hb,654847
5,2018/4,P2414Hb,657821
2,2018/11,U2717Dt,714408
4,2018/3,E2417Hb,653851
3,2018/3,P2414Hb,653912
3,2018/4,U2717Dt,656902
2,2018/4,U2717Dt,656920
5,2018/4,P2414Hb,660246
1,2018/5,U2717Dt,663118
2,2018/6,U2717Dt,663118
2,2018/5,U2717Dt,663204
1,2018/6,U2717Dt,663204
4,2018/6,P2217Hb,672789
2,2018/6,U2717Dt,672839
6,2018/7,E2417Hb,681852
3,2018/7,U2717Dt,684796
3,2018/7,U2717Dt,684803
4,2018/8,P2414Hb,687854
4,2018/8,P2317Hb,687879
2,2018/8,U2717Dt,690880
5,2018/9,U2414Hb,696921
4,2018/9,P2417Hb,696971
3,2018/9,U2414Hb,699511
3,2018/7,U2417Ht,683338
2,2018/7,E2016HVf,683372
1,2018/8,E2016HVf,683372
3,2018/8,U2718Qb,686580
2,2018/8,U2417Ht,689035
3,2018/8,U2718Qb,691745
5,2018/8,P2217Hb,691762
3,2018/8,U2417Ht,691877
6,2018/8,U2417Ht,691894
5,2018/9,U2417Ht,694617
6,2018/9,U2414Hb,694668
2,2018/9,U2417Ht,694753
5,2018/9,U2417Ht,697527
3,2018/9,SE2416HMc,697544
5,2018/9,U2417Ht,697561
4,2018/9,U2417Ht,697578
4,2018/9,U2718Qb,697608
4,2018/9,U2417Ht,697625
3,2018/9,U2718Qb,700084
3,2018/10,E2216HVf,702973
6,2018/10,U2414Hb,702990
4,2018/10,U2718Qb,703007
5,2018/10,U2414Hb,705849
2,2018/10,U2718Qb,708891
2,2018/10,U2417Ht,708908
1,2018/10,U2718Qb,708925
1,2018/11,U2718Qb,708925
1,2018/11,U2718Qb,712133
4,2018/11,U2414Hb,712150
5,2018/11,U2718Qb,712218
3,2018/11,U2417Ht,715341
2,2018/11,U2417Ht,715443
4,2018/1,E2216HVf,645451
4,2018/1,U2417Ht,648208
3,2018/1,U2417Ht,648225
1,2018/10,E1916Hf,702562
2,2018/9,E1916Hf,702562
2,2018/10,P2317Hb,705345
4,2018/10,U2414Hb,705384
2,2018/10,E2417Hb,705395
3,2018/10,U2717Dt,705459
4,2018/11,P2414Hb,711475
1,2018/1,P2414Hb,644352
2,2018/1,S2718Dt,647317
1,2018/6,S2718Dt,647317
3,2018/2,P2414Hb,650193
6,2018/3,P2414Hb,653051
2,2018/3,P2417Hb,653108
5,2018/3,P2414Hb,656116
2,2018/5,U2717Dt,668134
2,2018/5,U2717Dt,668148
2,2018/5,U2717Dt,668159
4,2018/6,U2414Hb,670874
2,2018/6,U2717Dt,670892
3,2018/6,E1916Hf,673657
2,2018/6,S2218Hc,676647
4,2018/7,P2414Hb,679830
2,2018/7,U2414Hb,682524
4,2018/7,P2414Hb,682588
5,2018/8,P2414Hb,688429
5,2018/8,U2717Dt,694070
6,2018/9,P2417Hb,699818
2,2018/10,S2718Dt,703898
4,2018/10,U2414Hb,709739
3,2018/11,U2414Hb,712897
6,2018/11,P2217Hb,712947
3,2018/11,U2717Dt,715955
3,2018/1,U2717Dt,646717
3,2018/1,P2414Hb,646742
3,2018/1,P2317Hb,646785
3,2018/2,P2317Hb,649725
2,2018/4,U2717Dt,659710
4,2018/5,P2414Hb,662986
2,2018/5,U2717Dt,665808
2,2018/6,U2717Dt,669045
1,2018/6,S2718Dt,672028
2,2018/1,U2417Ht,648242
4,2018/1,U2414Hb,648340
2,2018/4,U2417Ht,654241
2,2018/3,U2417Ht,654241
2,2018/4,U2417Ht,656998
2,2018/4,U2417Ht,657015
2,2018/4,U2417Ht,657032
2,2018/4,U2417Ht,657049
3,2018/4,U2417Ht,657066
3,2018/4,U2417Ht,657083
4,2018/4,U2417Ht,660376
2,2018/4,U2417Ht,660393
4,2018/4,U2417Ht,660406
2,2018/4,U2417Ht,660423
3,2018/4,U2417Ht,660440
3,2018/4,U2417Ht,660457
2,2018/4,U2417Ht,660474
3,2018/5,U2414Hb,664554
1,2018/5,U2417Ht,664686
1,2018/5,U2417Ht,667494
2,2018/6,U2417Ht,670285
1,2018/6,U2417Ht,670319
2,2018/6,U2417Ht,670336
5,2018/6,U2414Hb,673008
3,2018/6,U2417Ht,673025
2,2018/6,U2718Qb,675684
4,2018/7,U2417Ht,678892
5,2018/7,U2417Ht,678977
2,2018/7,U2417Ht,679007
7,2018/7,U2718Qb,679024
2,2018/7,U2417Ht,682049
2,2018/7,U2417Ht,684993
5,2018/7,U2417Ht,685010
3,2018/7,U2417Ht,685040
6,2018/7,E2216HVf,685044
2,2018/7,U2718Qb,685074
2,2018/8,U2417Ht,688035
2,2018/8,U2417Ht,688052
4,2018/8,U2417Ht,688082
4,2018/8,U2417Ht,688099
4,2018/8,E2216HVf,688184
2,2018/4,U2417Ht,658630
3,2018/10,S2316Hc,703093
4,2018/1,U2417Ht,648711
4,2018/3,E2314Hf,654991
4,2018/4,E2016t,661058
5,2018/6,E2314Hf,669682
5,2018/8,D3216Ho,690323
4,2018/8,S2316Hc,690438
2,2018/9,UP2716Dt,702372
1,2018/10,UP2716Dt,702372
4,2018/2,U2417Ht,651134
4,2018/3,U2417Ht,654391
2,2018/5,E2314Hf,664117
3,2018/5,UP2716Dt,664151
2,2018/6,D3216Ho,670067
5,2018/9,E1916Hf,686715
1,2018/8,SE2716Ht,689638
4,2018/9,U2417Ht,700836
5,2018/9,U2417Ht,700934
5,2018/10,U2417Ht,703644
2,2018/12,P2719Ht,717931
1,2018/11,P2719Ht,717931
1,2018/1,E2314Hf,647139
4,2018/3,E2314Hf,655944
3,2018/5,U2417Ht,661860
5,2018/5,U2417Ht,661896
4,2018/7,U2417Ht,679642
5,2018/7,P4317Qc,682450
5,2018/4,U2417Ht,660961
3,2018/6,P4317Qc,669649
2,2018/1,U2417Ht,646117
6,2018/4,E2016t,661208
3,2018/5,U2417Ht,667309
3,2018/8,UP2716Dt,693266
5,2018/11,E1916Hf,714237
3,2018/10,S2418HNt,703426
3,2018/10,SE2416Hc,706485
2,2018/10,U2413f,709076
4,2018/10,SP2418Hb,709123
4,2018/10,SE2416Hc,709208
3,2018/11,SE2018HV,714773
2,2018/11,SE2018HV,714790
1,2018/11,P2219Hb,714807
2,2018/11,E1715Sc,714909
2,2018/1,SP2418Hb,646521
2,2018/2,SP2418Hb,646521
2,2018/1,U2413f,646602
3,2018/3,U2413f,652452
4,2018/3,E2318HNf,652537
5,2018/3,P2314Ht,655694
4,2018/4,S2418HNt,658702
1,2018/4,SE2018HV,661595
1,2018/5,SE2018HV,661595
